model_key,condition,candidate_group,example_idx,mode,scale,clean_nll,intervened_nll,delta_nll,output_kl,bos_attention,dummy_attention,dummy_minus_bos,tokens
llama3_2_3b,dummy_only,selected,23,blank_dummy,0.0,2.1494885218108504,2.1468728998655915,-0.0026156219452588836,0.01610967516899109,0.6144008636474609,0.002061802428215742,-0.6123390793800354,1023
llama3_2_3b,dummy_only,selected,24,blank_dummy,0.0,2.088299673906403,2.091281387463343,0.002981713556940324,0.026570050045847893,0.6388981938362122,0.002034044824540615,-0.6368641257286072,1023
llama3_2_3b,dummy_only,selected,25,blank_dummy,0.0,2.42854937034152,2.4243159289467253,-0.004233441394794646,0.01400153711438179,0.6317110061645508,0.0019077521283179522,-0.6298032402992249,1023
llama3_2_3b,dummy_only,selected,26,blank_dummy,0.0,1.8050745929557674,1.7969292932474952,-0.008145299708272269,0.01405040267854929,0.6407675743103027,0.0021007913164794445,-0.6386668086051941,1023
llama3_2_3b,dummy_only,selected,27,blank_dummy,0.0,2.2130591130559627,2.1972871036473607,-0.015772009408602017,0.011472625657916069,0.6332303285598755,0.0018254496389999986,-0.6314048767089844,1023
llama3_2_3b,dummy_only,selected,28,blank_dummy,0.0,2.3940453552663734,2.3760593746181575,-0.017985980648215882,0.01451230887323618,0.6178534030914307,0.0018170021940022707,-0.6160364151000977,1023
llama3_2_3b,dummy_only,selected,29,blank_dummy,0.0,2.3829735898552054,2.3747933276820627,-0.008180262173142605,0.015954168513417244,0.6219674944877625,0.0020708641968667507,-0.619896650314331,1023
llama3_2_3b,dummy_only,selected,30,blank_dummy,0.0,2.067594019199047,2.046984779753177,-0.02060923944587012,0.015730539336800575,0.6315266489982605,0.0020064315758645535,-0.6295202374458313,1023
llama3_2_3b,dummy_only,selected,31,blank_dummy,0.0,2.3742597026209675,2.3643399086632453,-0.009919793957722245,0.010685219429433346,0.6323310136795044,0.0019395038252696395,-0.630391538143158,1023
llama3_2_3b,dummy_only,selected,32,blank_dummy,0.0,1.7993956385935972,1.783490700222996,-0.01590493837060114,0.015598572790622711,0.6374146342277527,0.0020679766312241554,-0.6353466510772705,1023
llama3_2_3b,dummy_only,selected,33,blank_dummy,0.0,1.9953176548753666,1.984713646673387,-0.010604008201979598,0.019315024837851524,0.6236255168914795,0.0019472077256068587,-0.6216782927513123,1023
